project_id,project_name,description,category,cost,votes,agg_quartiers,src_district_code,approved,approved_binary
37,Clarifier les priorités à la sortie de la rue Réclusane,"Proposition : Clarifier voire repenser les règles de priorité au débouché de la rue Réclusane. Pourquoi ce besoin : Les voitures et vélos sortant de la rue Réclusane vers les allées Charles de Fitte bénéficient en principe de la priorité à droite en s'engageant. Dans la pratique, cette règle semble peu respectée par les personnes circulant sur les allées Charles de Fitte. Par ailleurs, les règles de priorité entres vélos et voitures ne sont pas si claires en pratique (carrefour ou des vélos venant des allées ou des pistes cyclables traversent ou s'engagent vers la rue Réclusane. Cela peut mener à des incompréhensions, colère voire danger de collision.",Cadre de vie,40000,9,Saint-Cyprien,2.1,False,0
180,Pépinière-jardin du quartier Reynerie-Bellefontaine,"Pour accompagner le projet ""quartier fertile"" de la métropole, nous proposons d'installer, sur le quartier Reynerie-Bellefontaine, une ""pépinière-jardin de quartier"" qui aura pour objectif la production de jeunes plants variés (plantes annuelles, vivaces et ligneuses) pour accompagner le besoin en végétalisation durable de ce quartier, et celle plus largement de la métropole, qui doit lutter contre la perte de biodiversité et participer à diversifier notre assiette en retrouvant l'usage de plantes oubliées. Cette production sera émancipée des ressources fossiles, autonome grâce au matériel végétal du jardin conservatoire, et participatif avec l'implication des habitants, notamment les riverains, ainsi que grâce à des partenariats avec des acteurs à proximité permettant de rendre les activités et les produits accessibles aux personnes les plus fragiles et aux jeunes de ce quartier. Nous cherchons à installer le lieu sur une parcelle au sol dégradé par les activités humaines, afin de démontrer la capacité de valorisation du paysage et cadre de vie des habitants, par nos actions (régénération d'un sol et végétalisation, lien social, dynamique économique,...).",Nature en ville,75000,20,Mirail-Université / Reynerie / Bellefontaine,6.3,False,0
169,Stop aux moustiques ! Passons aux pièges ! ,"Bonjour à tous, la ville de Toulouse ne démoustiquant plus, mon idée serait d’investir dans des pièges à moustiques comme le font déjà d’autres villes ! En installant des pièges à moustiques connectés, les pièges calculent le nombre de captures, afin d’étudier les emplacements les plus attaquer par les moustiques. Toulouse conserverait sont label « sans pesticide » et pourrait gérer la prolifération des moustiques. Et Nous pourrons enfin profiter des terrasses et extérieurs sans se faire attaquer ! Merci à tousQuartier : Lardenne",Nature en ville,5700,67,Lardenne / Pradettes / Basso-Cambo,6.2,True,1
165,De l'art sur les murs aveugles,L'idée serait déjà de recenser les murs aveugles dans la ville et d'y proposer des œuvres de taille importante. La photo de Claude Nougaro à Saint Pierre en est un exemple mais il y a aussi pleine de grandes villes qui proposent des fresques. Introduire l'art dans le quotidien et pas seulement dans les musées. Les Toulousains et les touristes pourraient faire des photos devant et promouvoir la ville via les réseaux sociaux.,Cadre de vie,100000,17,Arènes Romaines / Ancely / Saint-Martin du Touch / Purpan,6.1,False,0
29,Piste vélos terrifique sur le boulevard Matabiau,"La plupart des cyclistes ont peur de l'emprunter : elle est parfois très étroite (surtout près du pont Matabiau), parfois encombrée de véhicules stationnés (surtout avant la passerelle du Raisin), jamais protégée des véhicules qui roulent trop souvent au-delà de 50 km/h. Donc les vélos passent sur le trottoir piétons en bordure de canal, et les piétons ne sont pas contents, ou sur le trottoir côté immeubles, et les piétons... Pourrait-on recalibrer la largeur, et, surtout, planter des ""balisettes"" (comme av. Honoré Serres proche) pour séparer les véhicules à moteur des cyclistes, ce qui devrait atténuer leur crainte de se faire écraser ?",Éco-mobilité,200000,83,Les Chalets / Bayard / Belfort / Saint Aubin / Dupuy,1.3,True,1
151,Aménager la place Henri Russel,"La place Henri Russel est aujourd'hui entièrement minérale au sol, à l'exception des arbres qui l'entourent, elle est globalement délaissée par les habitants qui ne l'investissement pas. Son usage et sa conception doivent être repensés à l'instar de l'appel à idée qui est lancé. Proposition d'aménagement la concernant : - créer une barrière végétale qui l'isole de l'avenue Crampel - créer un espace de jeu pour enfant sur la thématique des 7 grottes d'Henri Russel",Nature en ville,200000,98,Saint-Michel / Saint-Agne / Empalot / Le Busca / Ile du Ramier / Monplaisir,5.3,False,0
124,Toilettes publiques Bois de Limayrac,"Créer des toilettes publiques dans le bois de Limayrac, plutôt proches de la zone de jeux pour enfants.",Cadre de vie,60000,23,Bonhoure / Guilheméry / Château de l'Hers / Limayrac / Côte Pavée,4.3,False,0
75,Un double sens cyclable entre l'usine Airbus Saint-Eloi et le Canal du midi  (Chemin du Sang de Serp),"Afin de securiser les cyclistes et les pietons, je propose de rendre la portion du Chemin de Sang de Serp entre l'usine Saint-Eloi et le canal du midi. Aujourd'hui nombreux sont les cyclistes qui roulent sur les trottoirs! Il s'agit d'une rue dont un des sens est réservé aux cyclistes. Il ne s'agit pas d'un contresens, comme on l'entend encore parfois, mais d'un sens autorisé aux seuls cyclistes. Plusieurs études ont démontré que c'était un aménagement sûr, malgré le fait que cet aménagement est parfois impressionnant dans les rues étroites. Cyclistes et automobilistes doivent faire attention aux intersections. En bonus: marquer au sol un passage cycliste à coté des passages pietons sur le boulevard de l'embouchure",Éco-mobilité,60000,43,Minimes / Barrière de Paris / Ponts-Jumeaux / La Vache / Raisins / Fondeyre,3.1,False,0
33,"La rue Saint Nicolas,  artistique et ...fleurie?","La rue st Nicolas du quartier st cyprien (31300) est une rue passante entre la place de l'estrapade et le port Viguerie/Garonne. A proximité de Toulouse plage, c'est la rue des artistes. On y trouve des céramistes, un atelier de couture ""ART"", un atelier tournage/rencontre de cinéma latin, des designers, des peintres, une coiffeuse etc Rendons l'âme de cette rue authentique et passante ainsi que sa beauté en la revégétalisant au maximum. Il suffirait de mettre des fleurs sur les barrières, de végétaliser les trottoirs et/ou les bords des immeubles, de mettre des structures pouvant accueillir des fleurs etc. MERCI",Nature en ville,90000,11,Saint-Cyprien,2.1,False,0
102,Multiplier les points de source de fraicheur et de captation de CO2 dans le quartier ,"- dans tous les espaces verts publics, même de très petites surfaces actuellement non végétalisées : plantations d’arbustes dont l’entretien est facile, peu gourmands en eau : altéa, lyciante, corete du japon, budleia, laurier rose…. -massifs dans les parcs : privilégier l’installation des fleurs issues de bulbes et des vivaces plutôt que d’arracher des fleurs (souvent non fanées) puis d’en replanter : cout économique, écologique, en eau et mobilisation de ressources humaine qui pourraient être déployées sur des actions de plantations d’arbres par exemple - dans les parcs : laisser des zones non tondues pour favoriser la faune, la diversité et limiter l’évaporation de l’eau -inciter les habitants à végétaliser leurs balcons : créer deux évènements autour du 25 novembre (tout prend racine) et au début du printemps pour proposer des astuces pour les plantations, l’association de plantes, la gestion de l’arrosage et des boutures gratuites",Nature en ville,50000,115,Lapujade / Bonnefoy / Périole / Marengo / La Colonne,4.1,True,1
58,Une piste cyclable pour une meilleure continuité rue Henri Desbals,"Aujourd'hui, il existe une discontinuité cyclable sur la rue Henri Desbals entre Mermoz et le boulevard Déodat de Séverac. Créer une continuité cyclable sécurisée sur ces 900 mètres permettrait de compléter cet axe qui a le potentiel de devenir une voie rapide et sécurisée pour rejoindre le centre ville depuis les quartiers, ainsi que l'Université Jean Jaurès depuis le centre-ville. Cette portion desservirai la station de métro Fontaine Lestang ainsi que l'école maternelle Etiennes Billières. Par ailleurs, favoriser les modes actifs sur cet axe c'est aussi une occasion d'apaiser la circulation automobile pour une meilleure sécurité et moins de pollution. Je propose de mettre en sens unique la rue Henri Desbals depuis la place Mermoz jusqu'au boulevard Déodat de Séverac. Avec une des deux voies libérées, il devient alors possible de créer une piste cyclable bidirectionnelle d'une largeur correcte (environ 3m). Cette mise en sens unique ne bloque pas la circulation des véhicules motorisés qui pourraient effectuer un détour soit par la rue Vestrepain, soit par la rue Gamelin. Je propose de d'abord réaliser cet aménagement en ""coronapiste"" jaune provisoire afin de ne pas bloquer des possibilités d'améliorations futures en cas de pérennisation. Ce choix permettrait aussi de réduire les coûts et d'avoir une piste à moindre frais !",Éco-mobilité,45000,66,Fontaine-Lestang / Arènes / Bagatelle / Papus / Tabar / Bordelongue / Mermoz / La Faourette,2.3,True,1
121,Toilettes séches dans la zone verte de la Plaine,"Toilettes sèches sur le linéaire de la Plaine, entre les voies Chaubet et Castres, et fléchages indiquant les toilettes existantes, ouvertes au public mais difficiles à trouver (celles situées entre la cité de l'Espace et les jeux de la Plaine).",Cadre de vie,60000,21,Bonhoure / Guilheméry / Château de l'Hers / Limayrac / Côte Pavée,4.3,False,0
13,Esthétique des conteneurs de recyclage,"à Céret dans les PO, j'ai vu une belle idée: habiller les containers de recyclage de photos. Comme vous ventez l'œuvre de Dieuzaide sur Toulouse ce serait une idée? Je peux vous fournir une photo...",Cadre de vie,4000,14,Capitole / Arnaud Bernard / Carmes,1.1,False,0
22,Sécuriser les piétons,"Les trottoirs sont utilisés par les cycles, voire les motocycles. Tracer, matérialiser , des pistes cyclables afin de sécuriser les utilisateurs de cycles et surtout les piétons. Les utilisateurs peuvent emprunter les voies de voitures (en zone 30) et bus mais l'interdiction d'utiliser les trottoirs n'est pas assez visible et n'est jamais sanctionnée. Certaines pistes sont tracées mais mal signalées et non respectées. Installer davantage de racks à vélos.",Éco-mobilité,150000,22,Amidonniers / Compans-Caffarelli / Brouardel,1.2,False,0
39,Des arbres pour la rue de la République (végétaliser la place Olivier),"La rue de la république et la place Olivier sont tellement dénudés.. C'est dommage car il n'y pas d'ombre, le béton garde le chaud et génère une inertie calorifique tellement forte l'été. C'est une rue très passante en voiture et elle chauffe aussi du fait de tous ces moteurs qui passent par là. Végétaliser serait un moyen de couvrir un peu du soleil mais aussi mieux respirer dans cette rue et sur cette place qui ne demandent qu'à devenir agréables.",Nature en ville,150000,135,Saint-Cyprien,2.1,True,1
168,Ralentisseurs chemin du Touch,"Je propose l'aménagement du Chemin du Touch avec ralentisseurs et piste cyclable. Il s'agit en effet d'une voie très passante, et assez longue pour que certains véhicules l'empruntent bien au delà de 50 km/h. Elle est également empruntée par des cyclistes qui n'ont pas de piste cyclable. Je l'emprunte ainsi que mes enfants chaque jour et la vitesse des véhicules est particulièrement élevée et dangereuse pour les cyclisme, piétons. Des ralentisseurs ainsi qu'une piste cyclable permettrait de sécuriser cette voie.",Éco-mobilité,60000,3,Lardenne / Pradettes / Basso-Cambo,6.2,False,0
61,Des cendriers aux arrêts de bus / métro / tram ,"Bonjour, Il est affligeant de voir qu'en 2021 des gens continuent de jeter leurs mégots par terre avant de prendre les transports en commun. C'est pourquoi je pense qu'il est nécessaire d'installer des cendriers à chaque arrêt de bus/métro/tram. Je suggère l'utilisation du format des ""boîtes à clopes"" de Caen dans les lieux les plus fréquentés.",Cadre de vie,16000,11,Casselardit / Fontaine-Bayonne / Cartoucherie,2.4,False,0
28,Végétalisation de la rue Agathoise ,Certaines place de parking public surdimensionnés et où portion de trottoirs doivent permettre d etre végétalise permettant d apporter fraîcheur et rendre moins austère cette rue.,Nature en ville,150000,16,Les Chalets / Bayard / Belfort / Saint Aubin / Dupuy,1.3,False,0
25,Végétaliser la rue Matabiau,"La rue Matabiau est une des grandes portes d'entrée de l'hypercentre Toulousain. Avec de nombreux immeubles typiques, et une vie de quartier dynamique, cette rue n'en demeure pas moins un ilot de chaleur, et manque globalement de nature. Aussi, nous proposons de végétaliser la rue Matabiau sur son segment entre la place Jeanne D'Arc et la place Roquelaine (secteur de la rue le plus facilement aménageable rapidement), afin de créer un environnement sain et durable. Pour cela, nous proposons l'implantation de jardinières et d'arbres via un empiétement sur certaines places de stationnement, et la mise en oeuvre d'une politique d'incitation au fleurissement des balcons avec des jardinières suspendues. Concrètement, nous proposons l'implantation d'entre 12 et 20 arbres / arbustes côté impair de la rue (côté où les places de stationnement sont présentes), avec parterres fleuris, dans des jardinières géantes intégrées à l'environnement urbain. Ces jardinières seraient placés sur la chaussée (afin de ne pas réduire l'espace piéton), entre certaines places de stationnement ou à la place de certaines d'entre elles. Certaines zones de livraison (qui sont surtout utilisées pour le stationnement) seraient réduites. Pour encourager un fleurissement des balcons en harmonie, nous proposons que la mairie choisisse un modèle de jardinière adapté aux balcons toulousains, et offre la possibilité d'un achat à prix réduits de chaque habitant de la rue, avec une proposition d'espèces de plantes à semer robuste et fleuri (ex: pelargonium de différentes couleurs, bruyère, lière...). L'objectif de ce projet est d'offrir de l'ombre dans une rue large passante, de la même façon que cela a été mené pour la rue de la Concorde toute proche. Ce projet permettrait d'impliquer à la fois la municipalité et les habitants de la rue. Dans un second temps, il pourrait d'autre part être envisagé de végétaliser certaines façade, notamment celles des bâtiments publiques tels que l'école Matabiau. La végétalisation de l'espace urbain permettrait une amélioration de la qualité de l'air, une diminution des ilots de chaleur et une amélioration de la qualité de vie des habitants du quartier.",Nature en ville,200000,95,Les Chalets / Bayard / Belfort / Saint Aubin / Dupuy,1.3,True,1
76,Végétaliser le square de la Vierge Rouge,"Bonsoir, Le square de la Vierge Rouge est petit espace vide au milieu des routes. Serait-il possible de le végétaliser ? Moins de pollution ! Et cela embellit la ville. Un joli petit espace vert, pour embellir véhicules, béton et goudron. Merci. Cdt,",Nature en ville,100000,58,Minimes / Barrière de Paris / Ponts-Jumeaux / La Vache / Raisins / Fondeyre,3.1,True,1
117,Propositions de lieux pour des composts,"Il pourrait y avoir un compost à l'angle des rues David Elbaz et Avenue Henri Guillaumet dans le triangle laissé à l'abandon. Il pourrait y avoir un compost chemin des Argoulets au niveau du TGBT dont les alentours sont laissés à l'abandon. Il devrait être prévu un ou des composts au sein du futur QG. Il pourrait y avoir un compost au niveau des jardins partagés au bout de l'allée Léon Bourgeois. Il pourrait y avoir un compost en haut de la rue des genêts au niveau du jardin. La demande est réelle, les attentes aussi.",Déchets et Recyclage,14000,34,Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux,4.2,False,0
51,Végétaliser nos quartiers (projet étudié autour de la place Émile Male et sur la route de Saint-Simon),"Bonjour, Je pense que beaucoup de choses peuvent être améliorées. La première qui me vient à l'esprit est la question de l'environnement urbain. Nous allons vivre des années de plus en plus chaudes et je pense que ces pics de chaleur vont particulièrement se faire ressentir dans les villes où le béton absorbe de façon conséquente la chaleur. Personnellement, quand l'été arrive j'ai souvent l'impression d'étouffer. C'est pourquoi je pense que la végétalisation des espaces serait une solution efficace pour contrer la chaleur. Cela permettrait de créer des zones d'ombres, de faire baisser les températures, d'apporter un peu d'air et de casser l'aspect béton. Il me semble que beaucoup de gens aspirent à voir la nature un peu plus présente en ville ! J'habite dans le quartier des arènes où certes quelques arbres ont été plantés, mais cela ne me semble pas suffisant. Il serait tellement plus agréable de voir de l'herbe, des fleurs et cie à la place de ces trottoirs et allées bétonnées. Merci pour le temps que vous aurez accordé à la lecture de mon idée",Nature en ville,130000,39,Fontaine-Lestang / Arènes / Bagatelle / Papus / Tabar / Bordelongue / Mermoz / La Faourette,2.3,False,0
146,Poser des ralentisseurs avenue Albert Bedouce,"Il faudrait créer des ralentisseurs ou un radar sur l'avenue Albert Bedouce car les voitures roulent trop vite. Nous habitons dans une résidence au carrefour avenue du Lauragais et avenue Albert Bedouce, et tous les jours nous observons des excès, dérapages, accélérations au niveau du feu tricolore. Certaines voitures foncent jusqu'à la place du métro Saouzelong. C'est un point de rencontre des dealers. Il y a bien plusieurs ralentisseurs avenue du Lauragais et aussi un radar. Nous avons des enfants, ce serait plus sûr pour tout le monde. Merci d'avance Monsieur Le Maire.",Cadre de vie,30000,21,Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,5.2,False,0
138,Mettre en sens unique et zone 30 l'avenue de Rangueil,"L'avenue de Rangueil est un axe très emprunté par les véhicules, cela provoque des nuisances sonores, pollution et risque d'accidents car cette avenue transverse beaucoup de zone d'habitations. Elle serait plus agréable de la rendre en sens unique de l'avenue Jules Julien vers Rangueil, pour éviter le flux vers la rocade. En redéfinissant la zone de stationnement résident cela permettrait d'augmenter les places de stationnements. Ce serait un réel avantage pour ce quartier en pleine expansion. bonne journée",Cadre de vie,40000,20,Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,5.2,False,0
15,Amélioration de l'aire de jeux du square Mady de la Giraudière,Le square Mady de la Giraudière est un lieu de rencontre des familles des quartiers Bazacle et Amidonniers. L'installation de sanisettes non loin de ce parc permettrait de garder un espace propre. Un éclairage de l'aire de jeux et des tables de pique-nique serait également appréciable jusqu'à 22h afin de pouvoir profiter de ce lieu en toute sécurité.,Cadre de vie,60000,17,Amidonniers / Compans-Caffarelli / Brouardel,1.2,False,0
163,Réouverture des espaces verts des bords de Garonne aux Toulousains,"Avec la crise du covid, pas moins de 2ha d'espaces verts en bord de Garonne ont été fermés au public au niveau de la maison de retraite CCAS de ducis ; espaces verts comprenant des zones arborées, des pelouses, un étang et les rives de la Garonne avec la présence de plusieurs espèces protégées. Actuellement dans le quartier le premier espace vert public est soit le jardin du Barry (à 1km) ou les jardins Raymond VI (à 2km) alors que notre quartier situé en bord de Garonne dispose de nombreux potentiels d'espaces verts pour les riverains non exploités dont le parc Ducis fait partie (on peut citer également les arènes romaines ou le parc autour du château de la Flambère ) L'objectif serait d'ouvrir le site au croisement de 2 quartiers Ancely et Casselardit avec 4 objectifs : - recréer le lien social entre les résidents de l'EPHAD et les familles / enfants fréquentant le parc - apporter une ambition en terme d'aménagement (reverdir l'espace)/ gestion du parc (proposer une gestion plus extensive) - apporter une plus-value écologique du parc inclus dans la trame verte et bleue de la métropole, pouvant s'intégrer dans le grand parc garonne et pouvant être valorisé en site de compensation dans le cadre de projets d'aménagement locaux - sensibiliser les écoles / riverains à proximité à la biodiversité et à la prise en considération de la nature en ville de la Métropole Parmi les idées pouvant être mises en place : - remplacer pour partie la tonte hebdomadaire des espaces verts par une fauche extensive / pâturage favorable aux espèces des milieux ouverts type éco-pâturage - planter des arbres sur des secteurs ciblés pour permettre de créer des zones aménagées pour les riverains (picnic, détente...) ainsi que des ilots de fraicheurs - planter des haies champêtre côté avenue de casselardit pour isoler le parc de l’avenue - vérifier la présence de chauve souris dans les combles du château et proposer des mesures de gestion suivi (camera nocturnes) - créer un jardin partagé école / Ephad - créer une zone d'observation des oiseaux d'eau (grand cormoran, héron...) entre le château et la Garonne - créer une aire de Jeux en bois, avec des parcours d’équilibrePour se faire, il faudrait réaliser un état zéro du site avec une participation des riverains / école / résidents EPHAD, découverte de la biodiversité insoupçonnée du parc Ce site s'intègre parfaitement dans la politique métropolitaine en faveur de la biodiversité (trame verte et bleue / participation citoyenne intergénérationnelle / 100000 arbres...) Ce site est également situé en bord d'une piste cyclable aménagée et très fréquentée ainsi que le long du GR86.",Nature en ville,200000,164,Arènes Romaines / Ancely / Saint-Martin du Touch / Purpan,6.1,True,1
134,Création d une piste cyclable avenue de la Marcaissonne,"Côté droit avenue de la Marcaissonne à partir route de la route de Revel jusqu'au giratoire donnant sur l avenue de Gameville. Pour permettre de rejoindre le parc de la Marcaissonne en vélo et de faire une continuité avec la piste cyclable existante devant les ""Jardins de la Garonne"" avenue de Gameville.",Éco-mobilité,200000,52,Pont des Demoiselles / Ormeau / Montaudran / La Terrasse / Malepère,5.1,False,0
152,Aire de jeux accessible à tous au jardin du Pays d'Oc,"Il n'y a pas d'aire de jeux pour enfants handicapés dans le quartier.. Notre association le Busca, notre quartier propose d'installer une aire de jeux pour enfants handicapés lors de l'aménagement du Rond-point des Français Libres. qui permettrait un accès facile à cet espace pour les accompagnants.",Cadre de vie,30000,14,Saint-Michel / Saint-Agne / Empalot / Le Busca / Ile du Ramier / Monplaisir,5.3,False,0
195,Déployer des équipements préventifs pour démoustiquer le quartier,"La prolifération des moustiques est un problème régulièrement soulevé par les habitants du quartier d’autant que le phénomène semble s’intensifier d’année en année. Les actions de sensibilisation et de prévention menée auprès de la population sont nécessaires mais ne semblent pas suffisantes, pas plus que des initiatives individuelles des certains habitants. -	Les habitants de Lafourguette souhaitent que soient installés des équipements dans les secteurs publics du quartier : bornes anti-moustiques à phéromones, abris pour les chauves-souris ou nichoirs à hirondelles (voir point H ci-dessus). -	Nous proposons notamment que l’initiative portée par la Mairie dans diverses crèches municipales et écoles de Toulouse soit déployée sur le périmètre de notre quartier.",Nature en ville,5700,85,Saint-Simon / Lafourguette / Oncopole-Campus Santé du Futur,6.4,True,1
188,City Stade quartier Guilhermy,"Habitant le quartier de Guilhermy à St Simon depuis 18 ans, je suis en mesure de dire que ce quartier, en perpétuelle évolution, n'a aucun lieu de jeux ou loisirs pour les enfants et ados. Des centaines de résidences et immeubles viennent d'être construis mais rien pour les jeunes. Depuis plus de 15 ans nous demandons un City Stade afin que tous puissent avoir un endroit où s'amuser en sécurité. A ce jour, ils jouent dans la rue, devant nos maisons ou appartements avec toute l'insécurité que cela représente. Même les jeunes ados n'ont plus un banc pour discuter ou s'assoir Tout a été fait comme il se doit sur le quartier des Tibaous mais rien de notre côté. Cette aire de jeux ou City Stade est une réelle nécessité.",Cadre de vie,40000,26,Saint-Simon / Lafourguette / Oncopole-Campus Santé du Futur,6.4,False,0
166,Un Parcours Santé au bord du Touch,"Nous pourrions changer le parcours Santé du bord du Touch vieillissant, sur la ZAC de Saint -Martin-du-Touch qui est en bord du Touch, pour le bien être des riverains et des citoyens.",Cadre de vie,35000,36,Arènes Romaines / Ancely / Saint-Martin du Touch / Purpan,6.1,False,0
128,Installation de ruches urbaines,Créer des ruches urbaines gérer par des volontaires du quartier ayant reçu une formation aux préalables. Le miel récolté sera dégusté lors d'évènements de quartier ou autres.,Nature en ville,3000,87,Pont des Demoiselles / Ormeau / Montaudran / La Terrasse / Malepère,5.1,True,1
94,Installation de pièges à moustiques à Croix Daurade,"Le quartier de Croix Daurade fait parti de ceux durement touchés par l'arrivée des moustiques tigres. Peut-être serait-il possible d'installer des nichoirs à chauve souris, des pièces à moustiques dans le quartier ?",Nature en ville,1200,49,Trois Cocus / Borderouge / Croix-Daurade / Paléficat / Grand Selve,3.3,True,1
68,Une fresque au coeur du quartier Bourrassol valorisant la nature sur un lieu de vie important pour les habitants,"Le quartier dans lequel j’habite a comme marqueur essentiel la qualité de vie qu’elle soit par les habitants, l’environnement, la nature et les services. La place des Micocouliers est un lieu central où l’on trouve une maison des solidarités, une crèche, un jardin partagé, et où la population du quartier se retrouve en toute convivialité. Afin d’embellir ce site et lui donner une identité culturelle, mon idée est de faire réaliser une fresque artistique valorisant la nature sur un mur donnant sur la place et donc visible par tous les passants. Les copropriétaires de la Résidence Esprit Garonne acceptent de dédier ce mur à cette oeuvre. La thématique de cette fresque devra mettre en valeur l’aspect nature et animaux en accord avec l’aspect verdoyant et convivial de la place des Micocouliers et plus globalement de l’ensemble du quartier. De plus, ce projet sensibilisera la population au Street Art (Ateliers, observation, rencontres artistiques). Dans cet objectif, j’accompagnerai la réalisation de la fresque par un reportage photos qui sera accessible à tous via le site internet du Comité de Quartier Fontaines Garonne.",Cadre de vie,25000,75,Casselardit / Fontaine-Bayonne / Cartoucherie,2.4,True,1
98,Equipements sportifs,"Je souhaite des équipements sportifs de type ""musculation"" en plein air, de libre accès, installés soit le long des sentes piétonnières, soit dans les Jardins du Museum, donc dans la verdure et à l'ombre. Quartier TROIS COCUS - BORDEROUGE",Cadre de vie,15000,26,Trois Cocus / Borderouge / Croix-Daurade / Paléficat / Grand Selve,3.3,True,1
88,Remplacer les feux tricolores actuels de la Route de Blagnac par des feux récompenses et ajouter de nouveaux feux à tous les passages piétons,"Le feu récompense est un moyen simple pour inciter les conducteurs à respecter les limites de vitesse. Le 30km/h sur les petits tronçons existant comme devant les écoles n'est pas respecté de même que le 50km/h surtout la nuit. Par ailleurs, une demande de limiter le quartier à 30km/h a été faite dans une autre proposition et sans moyen incitatif cette proposition ne changera en rien la vitesse des conducteurs (c'est déjà le cas à Paris). Il faut des moyens coercitifs. https://www.lesechos.fr/2003/12/le-feu-qui-passe-au-rouge-en-cas-dexces-de-vitesse-679290",Cadre de vie,55000,9,Sept Deniers / Ginestous-Sesquières / Lalande,3.2,False,0
109,Création d'une Venelle  quartier Soupetard Roseraie- accès - entre Rue Louis Plana et  quartier Guillaumet,"Il n'est à ce jour prévu aucune communication humaine vers le futur quartier Guillaumet depuis le secteur Est-Plana. La municipalité est propriétaire de 2000 m2 entre les numéros 147 à 151 de la rue Louis Plana. Cet emplacement a bénéficié d'un permis de démolir mais pas de programme de construction. Ces terrains sont au niveau altimétrique de la rue Louis Plana, soit à 2 ou 3 mètres plus bas que le site Guillaumet. Avant tout programme futur (ou vente à un promoteur) il est optatif de prévoir un accès par une venelle pentée joignant la rue Louis Plana (un passage piéton) à la zone ludique du futur quartier Guillaumet. Investissement minime compte tenu de l'ensemble parcellaire.",Cadre de vie,100000,36,Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux,4.2,False,0
131,Le développement de l'auto partage,"Bonjour, Afin de pouvoir poursuivre réduire la place de la voiture en ville, il faudrait développer les stations d'autopartage en périphérie. En effet, des quartier dans la commune de Toulouse et en bordure de rocades sont délaissés ce qui impose d'avoir sont véhicule personnel pour des petits déplacement. Nous pouvons facilement imaginer qu'avec un gros maillage de stations d'autopartage sur les communes de Toulouse Métropole et en grossissant les flottes disponibles aux terminus important que l'utilisation de la voiture la ou les TC sont présent sera considérablement réduit.",Éco-mobilité,4500,35,Pont des Demoiselles / Ormeau / Montaudran / La Terrasse / Malepère,5.1,False,0
32,"Garder arbres, espaces aérés et terrains de foot/baskets autour du dôme de La Grave (plantations d’arbres fruitiers à proximité du terrain de jeux)","Avec le réchauffement climatique il faut absolument garder le maximum d'arbres et d'espace aéré dans nos quartier, et notamment autour du Dôme de Lagrave où se construit déjà un très gros immeuble de 200 logements, juste à côté (Immeuble du Dôme - Kaufmann & Broad). L'Asso St Cyprien quartier libre souhaite que soit garder les espaces verts, et terrains de jeux pour ado existants (le parc Raymond 6 a côté ne permet pas les jeux collectifs), afin de pouvoir RESPIRER, et créer des jardins partagés nourriciers et d'apprentissage. Merci ! Il faut rentrer dans le 21è siècle : ce ne sera pas le siècle du béton !",Nature en ville,192000,100,Saint-Cyprien,2.1,True,1
